TIME,BAT_VOL_FINE_SEL_RT,LOAD_CUR_AMP,DER_RATE_YAW,DER_RATE_ROL,DER_RATE_PCH,IRU_BASE_M_TH_TEMP,EP04_IRU_HTR_M_HTR-1,EP04_IRU_HTR_M_HTR-1,LATCH_VALVE_2_ATC_R_,BD_SFLV_FLTR_R_HTR-1,BD_SFLV_FLTR_R_HTR-1,RRA-HINGE_-P+R_ATC_R,RRA_HNG_NP_PR_R_HTR-,RRA_HNG_NP_PR_R_HTR-,RRA-TOP-PLT_-P_ATC_M,RRA_TOPPLT_1M_HTR-20,RRA_TOPPLT_1M_HTR-20,RRA_DM2_ATC_M_TH_TEM,RRA_DRV_MD_2_M_HTR-1,RRA_DRV_MD_2_M_HTR-1,EP04_IRU_HTR_M_HTR-1,BD_SFLV_FLTR_R_HTR-1,RRA_HNG_NP_PR_R_HTR-,RRA_TOPPLT_1M_HTR-20,RRA_DRV_MD_2_M_HTR-1
1.63E+12,40.96,10.07,0.00527,-0.11719,0.24337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,0.00273,-0.11446,0.20723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,OFF           
1.63E+12,NaN,10.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,10.33,0.00059,-0.11153,0.1711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.33,-0.00117,-0.11055,0.13536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,10.33,-0.00332,-0.10801,0.10137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.33,-0.00488,-0.1043,0.0668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,10.07,-0.00605,-0.10254,0.02969,20.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,-0.0084,-0.09766,-0.00449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,10.07,-0.00996,-0.09492,-0.03984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,10.07,-0.01113,-0.09239,-0.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.82,-0.0125,-0.09043,-0.10996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.82,-0.01367,-0.08789,-0.14454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.56,-0.01504,-0.0834,-0.18165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,-0.01602,-0.08145,-0.21739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.56,-0.01641,-0.07871,-0.2545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.56,-0.01797,-0.07442,-0.28966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,ON      ,OFF     ,NaN,NaN      
1.63E+12,40.96,9.3,-0.01797,-0.07305,-0.32579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.01953,-0.06934,-0.36075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,OFF           
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,-0.01934,-0.06738,-0.39318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,-0.02012,-0.06504,-0.42364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.05,-0.02031,-0.0625,-0.45158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.0209,-0.06035,-0.47365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.0209,-0.0584,-0.4965,20.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.02031,-0.05801,-0.51681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.0207,-0.05723,-0.53068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.02051,-0.05547,-0.54337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,-0.02031,-0.05586,-0.55216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,-0.01953,-0.05606,-0.56037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,-0.01836,-0.0541,-0.56505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,-0.01777,-0.05371,-0.56662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.05,-0.01914,-0.05332,-0.56681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.01836,-0.05274,-0.5715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,ON      ,OFF     ,NaN,NaN      
1.63E+12,40.96,9.05,-0.01797,-0.05352,-0.57502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.01875,-0.05371,-0.58009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,OFF           
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.05,-0.01699,-0.05235,-0.584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.01289,-0.05137,-0.5842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.05,-0.0127,-0.05059,-0.59006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.01543,-0.05274,-0.59592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.53,-0.01777,-0.05449,-0.59884,20.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,-0.01406,-0.05117,-0.60119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,-0.00898,-0.04942,-0.60217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,-0.00957,-0.05059,-0.60802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.01309,-0.05274,-0.61193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.01406,-0.05332,-0.61252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.00859,-0.05117,-0.6133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.0043,-0.04824,-0.61701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.00684,-0.05137,-0.61955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.01211,-0.05371,-0.62053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,ON      ,OFF     ,NaN,NaN      
1.63E+12,40.96,9.05,-0.00938,-0.05059,-0.62131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.00332,-0.0502,-0.62365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,OFF     ,OFF           
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.05,-0.00117,-0.04746,-0.62619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.05,-0.00605,-0.04922,-0.62619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,9.3,-0.00918,-0.05352,-0.62795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,9.3,-0.00547,-0.04981,-0.62971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,0.00117,-0.04668,-0.62853,20.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,-0.00098,-0.04824,-0.63166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.53,-0.00586,-0.0502,-0.63264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,NaN,NaN,NaN,NaN,20.04,22.04,NaN,10,25,NaN,10,21,NaN,8.77,20.44,NaN,10,21,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.53,-0.00645,-0.05098,-0.63146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,40.96,8.79,0.00156,-0.04805,-0.63185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,NaN,NaN,NaN,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,8.79,0.00508,-0.04512,-0.63264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,24.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,39.58,24.44,0.00098,-0.04746,-0.63342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,24.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
1.63E+12,NaN,24.44,-0.00391,-0.0502,-0.63185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN      
